Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Hit
0.58,0.474,7.0,-15.411,1.0,0.0347,0.268,0.000661,0.09699999999999999,0.612,122.686,0.0
0.912,0.46799999999999997,1.0,-8.957,1.0,0.264,0.0456,1.52e-05,0.10800000000000001,0.674,96.97,0.0
0.7859999999999999,0.5379999999999999,1.0,-10.334000000000001,1.0,0.174,0.0045,0.000892,0.0279,0.785,89.236,0.0
0.16,0.768,2.0,-4.803999999999999,1.0,0.0446,0.2,0.8370000000000001,0.235,0.742,170.28400000000002,0.0
0.9259999999999999,0.526,2.0,-5.468999999999999,1.0,0.14800000000000002,0.0108,0.000101,0.305,0.677,104.126,0.0
0.614,0.9309999999999999,5.0,-4.796,0.0,0.0359,0.000958,0.00294,0.102,0.493,129.977,0.0
0.735,0.919,2.0,-3.925,1.0,0.0365,0.0017,0.22399999999999998,0.0694,0.6809999999999999,123.96799999999999,0.0
0.636,0.625,2.0,-9.004,1.0,0.033,0.126,0.0434,0.115,0.34,109.111,0.0
0.47100000000000003,0.0365,9.0,-18.46,0.0,0.0608,0.9590000000000001,0.8079999999999999,0.099,0.11800000000000001,172.646,0.0
0.14,0.171,5.0,-21.176,1.0,0.0388,0.7609999999999999,0.9640000000000001,0.0922,0.0382,73.553,0.0
0.488,0.324,1.0,-12.472000000000001,1.0,0.025,0.48100000000000004,0.0,0.136,0.205,96.03200000000001,0.0
0.5720000000000001,0.534,7.0,-7.877000000000001,0.0,0.0265,0.172,0.0,0.0624,0.754,172.05,0.0
0.275,0.0441,2.0,-30.517,0.0,0.0333,0.838,0.624,0.113,0.0771,94.917,0.0
0.622,0.6940000000000001,9.0,-13.395999999999999,1.0,0.932,0.5870000000000001,0.0,0.542,0.158,98.792,0.0
0.523,0.716,0.0,-7.1129999999999995,1.0,0.0431,0.134,0.00024300000000000002,0.988,0.222,98.619,0.0
0.585,0.682,4.0,-7.307,0.0,0.0398,0.6859999999999999,0.365,0.128,0.35600000000000004,88.934,0.0
0.41200000000000003,0.499,6.0,-15.159,0.0,0.0348,0.018000000000000002,0.915,0.159,0.7190000000000001,109.189,0.0
0.47600000000000003,0.37200000000000005,5.0,-14.345999999999998,1.0,0.0321,0.87,0.0102,0.1,0.9520000000000001,200.24099999999999,0.0
0.41200000000000003,0.541,7.0,-9.695,0.0,0.0335,0.00176,0.0691,0.0766,0.0563,169.986,0.0
0.805,0.679,9.0,-11.602,1.0,0.0543,0.0553,0.8740000000000001,0.282,0.629,124.993,0.0
0.425,0.506,2.0,-8.826,1.0,0.0251,0.26,1.74e-05,0.159,0.309,107.277,0.0
0.6729999999999999,0.644,9.0,-10.599,1.0,0.031,0.455,0.845,0.207,0.319,121.02600000000001,0.0
0.5710000000000001,0.349,9.0,-8.883,1.0,0.0283,0.812,0.0,0.315,0.581,126.984,0.0
0.418,0.47200000000000003,10.0,-11.297,1.0,0.0542,0.7090000000000001,0.124,0.0798,0.337,124.613,0.0
0.266,0.9490000000000001,8.0,-3.9410000000000003,1.0,0.132,0.000852,0.000831,0.131,0.39,140.145,0.0
0.603,0.575,0.0,-12.295,1.0,0.0603,0.13,0.000144,0.326,0.821,99.855,0.0
0.8029999999999999,0.28,7.0,-10.429,0.0,0.0948,0.87,2.71e-05,0.153,0.31,100.036,0.0
0.513,0.397,2.0,-9.328,1.0,0.0299,0.75,0.0,0.188,0.523,115.744,0.0
0.284,0.9620000000000001,4.0,-5.351,0.0,0.10099999999999999,0.00112,0.867,0.122,0.517,100.54,0.0
0.402,0.429,4.0,-11.142000000000001,1.0,0.0406,0.32299999999999995,2.56e-06,0.223,0.34700000000000003,110.74700000000001,0.0
0.627,0.556,5.0,-5.355,0.0,0.19699999999999998,0.509,0.0,0.102,0.65,79.85300000000001,0.0
0.6459999999999999,0.155,0.0,-11.847000000000001,1.0,0.0425,0.973,0.00262,0.10099999999999999,0.55,73.168,0.0
0.521,0.608,3.0,-6.6160000000000005,1.0,0.24600000000000002,0.659,0.0,0.16699999999999998,0.45899999999999996,122.80799999999999,0.0
0.7020000000000001,0.9940000000000001,6.0,-6.067,1.0,0.0839,0.00155,0.0182,0.612,0.406,139.964,0.0
0.534,0.174,0.0,-13.915,1.0,0.0276,0.664,0.0,0.628,0.757,99.18700000000001,0.0
0.74,0.5820000000000001,5.0,-8.612,0.0,0.0374,0.0407,0.444,0.124,0.713,112.95,0.0
0.579,0.495,11.0,-13.526,0.0,0.0748,0.674,0.0,0.752,0.8009999999999999,162.026,0.0
0.66,0.799,8.0,-4.644,1.0,0.0995,0.106,0.0,0.154,0.475,125.96600000000001,0.0
0.585,0.682,4.0,-7.307,0.0,0.0398,0.6859999999999999,0.365,0.128,0.35600000000000004,88.934,0.0
0.55,0.727,5.0,-7.978,0.0,0.0426,0.688,0.898,0.0616,0.7020000000000001,114.931,0.0
0.488,0.166,4.0,-17.500999999999998,1.0,0.0309,0.96,0.8009999999999999,0.16699999999999998,0.537,100.83,0.0
0.674,0.402,7.0,-12.565999999999999,1.0,0.0341,0.608,0.0031,0.0839,0.316,109.859,0.0
0.78,0.7829999999999999,6.0,-4.207,1.0,0.26,0.27899999999999997,0.0,0.0693,0.6990000000000001,89.288,0.0
0.248,0.14800000000000002,4.0,-16.564,1.0,0.0372,0.8959999999999999,0.0,0.152,0.121,87.167,0.0
0.619,0.71,9.0,-6.928999999999999,1.0,0.0269,0.00463,0.0117,0.245,0.32299999999999995,129.968,0.0
0.513,0.6,5.0,-11.294,0.0,0.0438,0.009640000000000001,5.21e-06,0.34299999999999997,0.371,124.22,0.0
0.43700000000000006,0.7020000000000001,5.0,-5.388,1.0,0.0433,0.302,1.1400000000000001e-05,0.0954,0.289,100.23200000000001,0.0
0.564,0.825,4.0,-3.9330000000000003,0.0,0.0375,0.0575,2.6000000000000002e-05,0.225,0.479,119.95,0.0
0.565,0.436,4.0,-12.607000000000001,0.0,0.0309,0.713,0.0281,0.0641,0.39399999999999996,120.09200000000001,0.0
0.168,0.9840000000000001,11.0,-3.8680000000000003,0.0,0.16,5.379999999999999e-05,0.0,0.304,0.536,172.497,0.0
0.469,0.708,2.0,-6.199,1.0,0.034,0.8079999999999999,0.912,0.0369,0.8490000000000001,135.95,0.0
0.6579999999999999,0.282,9.0,-12.717,1.0,0.037000000000000005,0.637,0.00013000000000000002,0.0724,0.708,168.63099999999997,0.0
0.645,0.49,7.0,-12.561,1.0,0.0331,0.5920000000000001,4.56e-06,0.0591,0.893,133.31,0.0
0.47700000000000004,0.517,6.0,-15.027999999999999,1.0,0.24100000000000002,0.00134,0.0321,0.135,0.785,124.697,0.0
0.489,0.35,0.0,-22.480999999999998,1.0,0.65,0.7190000000000001,0.0,0.16,0.377,167.65200000000002,0.0
0.17800000000000002,0.196,9.0,-15.607999999999999,0.0,0.0358,0.7959999999999999,0.7929999999999999,0.126,0.0327,116.727,0.0
0.763,0.365,0.0,-11.498,1.0,0.0368,0.9490000000000001,0.0,0.53,0.9309999999999999,107.522,0.0
0.888,0.38,9.0,-15.245999999999999,1.0,0.0501,0.267,0.0,0.11699999999999999,0.8809999999999999,120.189,0.0
0.501,0.525,7.0,-11.855,0.0,0.5479999999999999,0.9279999999999999,0.00017900000000000001,0.688,0.24,147.596,0.0
0.585,0.36200000000000004,5.0,-11.257,1.0,0.0346,0.6609999999999999,3.35e-06,0.135,0.166,134.0,0.0
0.254,0.745,8.0,-6.847,1.0,0.0489,0.00037999999999999997,0.00011899999999999999,0.375,0.33,109.242,0.0
0.71,0.6779999999999999,7.0,-7.1129999999999995,1.0,0.0256,0.0437,9.03e-05,0.0658,0.6559999999999999,124.625,0.0
0.34299999999999997,0.289,0.0,-10.296,1.0,0.033,0.5479999999999999,0.0,0.111,0.349,118.891,0.0
0.625,0.752,7.0,-4.346,1.0,0.0839,0.34700000000000003,0.0,0.221,0.711,106.24600000000001,0.0
0.72,0.17800000000000002,5.0,-15.020999999999999,1.0,0.0369,0.9590000000000001,0.0223,0.106,0.537,74.392,0.0
0.209,0.418,3.0,-8.74,1.0,0.0338,0.163,0.00195,0.113,0.12300000000000001,138.265,0.0
0.637,0.917,7.0,-6.176,1.0,0.0779,0.000915,0.0592,0.157,0.7,124.01899999999999,0.0
0.258,0.8640000000000001,1.0,-6.867000000000001,1.0,0.0975,0.000204,0.0288,0.745,0.43,132.74200000000002,0.0
0.785,0.515,7.0,-14.023,1.0,0.0838,0.6990000000000001,0.000254,0.303,0.968,96.31200000000001,0.0
0.627,0.8440000000000001,6.0,-9.902000000000001,0.0,0.0358,0.0011099999999999999,0.625,0.127,0.245,135.033,0.0
0.605,0.5379999999999999,11.0,-12.702,0.0,0.0905,0.698,4.83e-06,0.327,0.8240000000000001,182.95,0.0
0.521,0.375,7.0,-15.243,1.0,0.0856,0.7140000000000001,0.00011499999999999999,0.863,0.732,85.465,0.0
0.732,0.5579999999999999,4.0,-7.2989999999999995,1.0,0.0331,0.603,0.0,0.0928,0.741,102.96600000000001,0.0
0.5429999999999999,0.861,4.0,-2.2230000000000003,0.0,0.0454,0.0179,0.0428,0.21,0.588,141.629,0.0
0.7959999999999999,0.36,8.0,-12.155,1.0,0.17800000000000002,0.00295,0.0,0.135,0.66,162.153,0.0
0.746,0.45299999999999996,2.0,-11.767000000000001,1.0,0.0439,0.0232,0.000695,0.0748,0.7559999999999999,146.011,0.0
0.424,0.6459999999999999,7.0,-8.883,1.0,0.0308,0.00041,0.0059299999999999995,0.171,0.435,160.185,0.0
0.528,0.883,0.0,-7.603,0.0,0.78,0.852,6.440000000000001e-05,0.282,0.19899999999999998,136.996,0.0
0.7340000000000001,0.856,0.0,-4.013999999999999,1.0,0.0482,0.0202,6.22e-05,0.212,0.409,134.025,0.0
0.6659999999999999,0.95,8.0,-4.7669999999999995,1.0,0.0728,0.157,4.5799999999999995e-05,0.149,0.691,131.695,0.0
0.556,0.755,5.0,-6.44,1.0,0.0714,0.138,0.00701,0.2,0.848,119.965,0.0
0.675,0.522,5.0,-8.988999999999999,1.0,0.0306,0.728,0.000131,0.0973,0.741,108.697,0.0
0.36,0.314,4.0,-14.909,0.0,0.0318,0.809,1.55e-05,0.0807,0.292,74.90899999999999,0.0
0.649,0.7140000000000001,0.0,-11.011,1.0,0.0346,0.04,1.2e-06,0.149,0.556,109.02799999999999,0.0
0.41600000000000004,0.867,5.0,-13.035,1.0,0.613,0.7440000000000001,0.000478,0.679,0.305,129.495,0.0
0.787,0.563,0.0,-7.943,1.0,0.0329,0.72,0.00262,0.0809,0.852,110.152,0.0
0.57,0.534,3.0,-14.001,1.0,0.0378,0.764,0.205,0.151,0.775,118.459,0.0
0.151,0.9520000000000001,9.0,-6.287000000000001,1.0,0.12,0.00047699999999999994,0.8220000000000001,0.0984,0.0356,106.1,0.0
0.106,0.24600000000000002,2.0,-19.137999999999998,0.0,0.0377,0.93,0.924,0.13699999999999998,0.0379,91.189,0.0
0.545,0.784,5.0,-14.991,1.0,0.0764,0.000608,0.8740000000000001,0.821,0.0966,139.995,0.0
0.569,0.606,7.0,-12.86,1.0,0.0455,0.138,0.82,0.0825,0.0692,139.987,0.0
0.845,0.5710000000000001,1.0,-17.203,1.0,0.23199999999999998,0.249,0.0,0.0776,0.89,80.53,0.0
0.7120000000000001,0.562,4.0,-9.458,0.0,0.138,0.0194,4.62e-06,0.114,0.514,90.04,0.0
0.54,0.833,11.0,-8.752,1.0,0.10400000000000001,0.29,4.59e-05,0.11,0.732,136.205,0.0
0.426,0.523,8.0,-8.202,1.0,0.0404,0.677,0.000234,0.98,0.20600000000000002,130.003,0.0
0.8440000000000001,0.17800000000000002,5.0,-17.043,1.0,0.0645,0.935,0.8740000000000001,0.109,0.22899999999999998,116.646,0.0
0.19899999999999998,0.331,8.0,-9.265,1.0,0.0303,0.8220000000000001,0.000695,0.0891,0.113,180.003,0.0
0.284,0.198,5.0,-15.652000000000001,1.0,0.0343,0.8540000000000001,0.00010700000000000001,0.212,0.308,95.15700000000001,0.0
0.604,0.747,5.0,-7.96,0.0,0.0335,0.0212,0.608,0.158,0.629,93.98700000000001,0.0
0.758,0.654,5.0,-10.98,1.0,0.04,0.662,0.0197,0.19899999999999998,0.9620000000000001,97.65700000000001,0.0
0.556,0.18899999999999997,11.0,-10.372,0.0,0.0359,0.799,0.00011899999999999999,0.136,0.0651,121.116,0.0
0.555,0.6,1.0,-12.065999999999999,0.0,0.114,0.619,0.0,0.261,0.6990000000000001,81.18,0.0
0.521,0.8759999999999999,5.0,-4.104,0.0,0.0629,9.53e-05,0.0010400000000000001,0.0812,0.701,174.77,0.0
0.6729999999999999,0.45899999999999996,0.0,-12.341,1.0,0.0385,0.505,0.0,0.0703,0.94,131.24200000000002,0.0
0.8340000000000001,0.5479999999999999,1.0,-15.595,0.0,0.14300000000000002,0.0604,0.0,0.418,0.74,107.051,0.0
0.501,0.214,4.0,-12.863,1.0,0.064,0.9059999999999999,0.915,0.109,0.41600000000000004,212.40099999999998,0.0
0.466,0.565,6.0,-9.09,1.0,0.047,0.303,3.19e-05,0.278,0.525,100.209,0.0
0.201,0.0596,5.0,-22.204,1.0,0.0311,0.98,0.873,0.153,0.308,62.745,0.0
0.644,0.486,7.0,-8.635,1.0,0.0261,0.654,0.0,0.198,0.563,82.454,0.0
0.625,0.7829999999999999,7.0,-9.683,1.0,0.042,0.48200000000000004,0.0134,0.0864,0.951,121.34200000000001,0.0
0.62,0.627,9.0,-8.286,1.0,0.336,0.0535,0.0172,0.20800000000000002,0.555,67.885,0.0
0.664,0.66,5.0,-6.526,1.0,0.13,0.447,0.0,0.298,0.873,84.345,0.0
0.375,0.9890000000000001,4.0,-3.429,1.0,0.0499,1.93e-06,0.191,0.136,0.33299999999999996,112.054,0.0
0.601,0.6609999999999999,6.0,-7.072,1.0,0.0242,0.34700000000000003,0.0,0.275,0.617,98.046,0.0
0.8420000000000001,0.627,7.0,-3.688,1.0,0.0439,0.0111,0.0,0.0764,0.539,116.991,0.0
0.772,0.544,0.0,-3.56,0.0,0.0505,0.0204,0.0,0.22,0.6509999999999999,143.81799999999998,0.0
0.504,0.95,10.0,-5.477,0.0,0.0718,9.17e-05,0.0119,0.586,0.285,115.074,0.0
0.32299999999999995,0.35200000000000004,11.0,-6.75,1.0,0.0345,0.81,0.0,0.309,0.409,187.33900000000003,0.0
0.0685,0.0888,4.0,-28.072,0.0,0.0413,0.961,0.9540000000000001,0.336,0.0328,73.60600000000001,0.0
0.365,0.963,4.0,-4.6419999999999995,1.0,0.0578,0.248,0.149,0.319,0.763,160.88299999999998,0.0
0.395,0.499,1.0,-6.922999999999999,1.0,0.036000000000000004,0.899,0.00457,0.0834,0.5589999999999999,71.609,0.0
0.7020000000000001,0.9,5.0,-3.715,1.0,0.0414,0.364,2.36e-06,0.0825,0.888,145.09,0.0
0.244,0.0687,7.0,-21.361,1.0,0.032,0.9179999999999999,0.862,0.0895,0.0721,96.913,0.0
0.813,0.774,6.0,-8.101,0.0,0.0501,0.20800000000000002,0.0,0.588,0.44,130.173,0.0
0.7040000000000001,0.6759999999999999,0.0,-4.7780000000000005,1.0,0.24100000000000002,0.41,2.72e-06,0.105,0.897,118.70100000000001,0.0
0.773,0.889,10.0,-4.025,0.0,0.0488,0.007259999999999999,0.64,0.141,0.5710000000000001,111.995,0.0
0.6940000000000001,0.81,6.0,-7.6979999999999995,0.0,0.076,0.0211,0.0,0.145,0.479,93.759,0.0
0.321,0.207,11.0,-7.785,0.0,0.0678,0.0528,0.036000000000000004,0.122,0.174,155.958,0.0
0.58,0.769,0.0,-8.02,1.0,0.0626,0.5579999999999999,1.02e-06,0.439,0.856,123.529,0.0
0.382,0.973,9.0,-6.88,1.0,0.0593,5.05e-05,0.00536,0.157,0.5529999999999999,155.105,0.0
0.515,0.851,7.0,-4.837,1.0,0.0395,0.000482,4.7799999999999996e-05,0.27899999999999997,0.377,125.016,0.0
0.5710000000000001,0.349,9.0,-8.883,1.0,0.0283,0.812,0.0,0.315,0.581,126.984,0.0
0.619,0.742,4.0,-6.3870000000000005,0.0,0.358,0.006,0.0,0.126,0.39299999999999996,87.244,0.0
0.654,0.799,0.0,-6.92,1.0,0.0501,0.0706,0.0,0.0844,0.755,133.731,0.0
0.361,0.843,3.0,-5.928,0.0,0.155,0.19699999999999998,3.95e-06,0.295,0.622,69.814,0.0
0.375,0.951,4.0,-4.561,1.0,0.201,0.000122,0.0,0.16,0.508,75.082,0.0
0.499,0.445,0.0,-7.37,0.0,0.032,0.519,0.0,0.159,0.244,129.672,0.0
0.23199999999999998,0.961,5.0,-7.454,0.0,0.161,3.53e-05,0.158,0.157,0.297,154.418,0.0
0.579,0.753,8.0,-5.707999999999999,1.0,0.0303,0.557,0.000192,0.188,0.66,108.01,0.0
0.449,0.562,4.0,-7.975,0.0,0.0326,0.151,3.3299999999999996e-05,0.149,0.14300000000000002,148.167,0.0
0.736,0.7290000000000001,7.0,-8.02,1.0,0.228,0.13699999999999998,0.0,0.0935,0.7,88.00299999999999,0.0
0.376,0.0636,7.0,-20.418,1.0,0.0373,0.9359999999999999,1.13e-05,0.11599999999999999,0.125,146.878,0.0
0.5660000000000001,0.551,0.0,-6.726,1.0,0.182,0.149,8.05e-06,0.28800000000000003,0.46399999999999997,172.732,0.0
0.486,0.6459999999999999,8.0,-7.718999999999999,0.0,0.0432,0.624,0.0694,0.253,0.759,126.73,0.0
0.867,0.34,0.0,-13.647,0.0,0.0546,0.532,0.000244,0.0498,0.779,105.93700000000001,0.0
0.193,0.919,6.0,-5.952000000000001,1.0,0.0786,6.57e-06,0.331,0.0637,0.439,161.934,0.0
0.405,0.8370000000000001,3.0,-5.005,0.0,0.248,0.128,0.0,0.107,0.62,142.874,0.0
0.19899999999999998,0.00928,7.0,-25.833000000000002,1.0,0.0322,0.937,0.907,0.0837,0.10800000000000001,62.483000000000004,0.0
0.5579999999999999,0.85,0.0,-12.424000000000001,0.0,0.0385,0.107,0.00271,0.36200000000000004,0.508,125.766,0.0
0.603,0.415,10.0,-10.962,1.0,0.035,0.899,0.54,0.233,0.636,129.759,0.0
0.7829999999999999,0.7120000000000001,9.0,-8.585,1.0,0.0787,0.12,1.3699999999999998e-05,0.0661,0.664,90.45299999999999,0.0
0.6970000000000001,0.359,7.0,-13.047,1.0,0.217,0.65,0.00477,0.248,0.905,137.123,0.0
0.688,0.723,7.0,-9.251,0.0,0.0661,0.821,0.41200000000000003,0.35200000000000004,0.738,169.93599999999998,0.0
0.41200000000000003,0.43200000000000005,0.0,-12.354000000000001,1.0,0.0461,0.746,0.0,0.163,0.583,169.06099999999998,0.0
0.245,0.948,4.0,-6.745,1.0,0.129,0.17300000000000001,0.00213,0.473,0.221,204.13400000000001,0.0
0.708,0.5529999999999999,5.0,-6.319,0.0,0.0262,0.0335,0.0,0.10099999999999999,0.589,94.977,0.0
0.361,0.20800000000000002,1.0,-20.612,1.0,0.0782,0.9890000000000001,0.828,0.107,0.348,60.033,0.0
0.595,0.289,11.0,-11.767999999999999,1.0,0.0292,0.946,8.98e-05,0.24600000000000002,0.505,83.428,0.0
0.5660000000000001,0.373,7.0,-17.729,1.0,0.0412,0.612,0.915,0.0722,0.485,126.32799999999999,0.0
0.36700000000000005,0.261,2.0,-22.353,1.0,0.0775,0.316,0.0869,0.125,0.324,125.469,0.0
0.725,0.7809999999999999,4.0,-9.712,1.0,0.10099999999999999,0.414,6.27e-06,0.0787,0.884,113.59299999999999,0.0
0.696,0.85,9.0,-5.71,1.0,0.0417,0.332,0.0,0.151,0.8109999999999999,122.02799999999999,0.0
0.294,0.24,10.0,-13.145,1.0,0.0333,0.875,0.000519,0.23199999999999998,0.134,84.59,0.0
0.764,0.7190000000000001,6.0,-6.796,0.0,0.0471,0.0849,0.00406,0.17800000000000002,0.764,110.00399999999999,0.0
0.6759999999999999,0.8240000000000001,8.0,-6.981,1.0,0.039,0.0588,0.0019199999999999998,0.375,0.0995,142.993,0.0
0.628,0.16899999999999998,11.0,-13.491,0.0,0.0335,0.943,0.000296,0.0965,0.461,106.15100000000001,0.0
0.6609999999999999,0.546,1.0,-8.357000000000001,1.0,0.34,0.27699999999999997,0.0,0.0866,0.384,90.941,0.0
0.62,0.627,9.0,-8.286,1.0,0.336,0.0535,0.0172,0.20800000000000002,0.555,67.885,0.0
0.8170000000000001,0.42100000000000004,7.0,-9.395,0.0,0.0492,0.39799999999999996,5.6000000000000006e-05,0.0726,0.6890000000000001,82.09899999999999,0.0
0.63,0.889,4.0,-4.145,1.0,0.0504,0.000398,0.00418,0.0717,0.7609999999999999,131.94899999999998,0.0
0.643,0.504,6.0,-5.24,0.0,0.301,0.00164,4.5299999999999997e-05,0.319,0.5539999999999999,87.35799999999999,0.0
0.55,0.877,7.0,-7.1160000000000005,1.0,0.406,0.434,0.0109,0.102,0.457,178.051,0.0
0.55,0.727,5.0,-7.978,0.0,0.0426,0.688,0.898,0.0616,0.7020000000000001,114.931,0.0
0.617,0.446,5.0,-9.343,1.0,0.0372,0.6890000000000001,9.87e-05,0.11699999999999999,0.546,147.747,0.0
0.757,0.894,1.0,-7.667000000000001,1.0,0.0477,0.11900000000000001,0.685,0.0848,0.9109999999999999,147.005,0.0
0.415,0.619,2.0,-10.035,1.0,0.0748,0.201,0.0,0.0896,0.754,139.844,0.0
0.34700000000000003,0.611,4.0,-10.364,1.0,0.0465,0.521,0.0049299999999999995,0.35200000000000004,0.158,140.97799999999998,0.0
0.7,0.5529999999999999,1.0,-10.497,0.0,0.0368,0.0423,0.132,0.23199999999999998,0.76,80.92399999999999,0.0
0.828,0.664,0.0,-8.376,1.0,0.0462,0.0145,0.0371,0.098,0.894,132.165,0.0
0.721,0.68,4.0,-6.3260000000000005,0.0,0.0384,0.565,1.61e-06,0.0958,0.8240000000000001,171.583,0.0
0.664,0.565,2.0,-12.499,1.0,0.0343,0.159,0.0,0.11199999999999999,0.862,130.743,0.0
0.6609999999999999,0.802,8.0,-5.537999999999999,1.0,0.0401,0.0010400000000000001,0.000587,0.051,0.183,128.015,0.0
0.467,0.511,6.0,-9.58,1.0,0.0481,0.7879999999999999,1.29e-05,0.23,0.531,75.919,0.0
0.57,0.986,7.0,-7.898,1.0,0.059000000000000004,1.59e-05,0.845,0.314,0.677,155.016,0.0
0.522,0.8690000000000001,0.0,-9.982000000000001,1.0,0.0691,0.138,0.355,0.152,0.429,138.164,0.0
0.457,0.365,11.0,-8.974,1.0,0.0344,0.391,1.5399999999999998e-05,0.155,0.256,74.691,0.0
0.585,0.451,11.0,-8.625,0.0,0.5770000000000001,0.7040000000000001,0.0,0.359,0.81,72.73100000000001,0.0
0.649,0.6859999999999999,5.0,-9.94,1.0,0.0293,0.196,0.81,0.0353,0.9229999999999999,134.836,0.0
0.688,0.775,8.0,-5.569,1.0,0.0727,0.32799999999999996,0.0,0.0943,0.66,83.177,0.0
0.57,0.934,7.0,-6.268,1.0,0.0722,0.0101,0.8190000000000001,0.28600000000000003,0.7140000000000001,91.131,0.0
0.33399999999999996,0.355,5.0,-15.485999999999999,1.0,0.0294,0.987,0.9,0.0974,0.616,92.101,0.0
0.6659999999999999,0.63,1.0,-10.158999999999999,1.0,0.0313,0.0696,0.076,0.135,0.175,129.446,0.0
0.45399999999999996,0.5589999999999999,4.0,-5.987,1.0,0.0293,0.473,0.0,0.242,0.28,122.52799999999999,0.0
0.396,0.868,2.0,-5.7,1.0,0.035,0.00249,0.00351,0.284,0.382,180.104,0.0
0.813,0.8809999999999999,11.0,-8.602,0.0,0.217,0.000135,0.955,0.0577,0.752,160.00799999999998,0.0
0.33899999999999997,0.523,11.0,-7.7139999999999995,0.0,0.23,0.0548,0.000322,0.126,0.27399999999999997,179.956,0.0
0.675,0.607,8.0,-9.225,1.0,0.0357,0.0934,3.74e-05,0.23,0.8029999999999999,180.351,0.0
0.5429999999999999,0.866,2.0,-5.581,0.0,0.0517,0.0706,0.0,0.087,0.644,178.958,0.0
0.322,0.982,0.0,-3.778,1.0,0.141,4.26e-05,0.00018700000000000002,0.483,0.17800000000000002,204.07299999999998,0.0
0.591,0.8290000000000001,10.0,-8.398,0.0,0.0341,0.044000000000000004,0.00214,0.131,0.626,113.79700000000001,0.0
0.401,0.282,2.0,-18.279,1.0,0.0323,0.8859999999999999,0.614,0.10099999999999999,0.0365,74.77199999999999,0.0
0.355,0.7020000000000001,0.0,-4.738,1.0,0.0355,0.22899999999999998,0.129,0.39399999999999996,0.22399999999999998,132.709,0.0
0.429,0.872,5.0,-5.117,1.0,0.127,0.00515,1.49e-06,0.0981,0.573,190.325,0.0
0.436,0.679,5.0,-4.27,1.0,0.0435,0.182,0.0,0.304,0.706,79.646,0.0
0.759,0.32799999999999996,2.0,-15.636,1.0,0.0343,0.386,1.4499999999999998e-05,0.067,0.7070000000000001,118.76100000000001,0.0
0.648,0.439,2.0,-12.796,1.0,0.0282,0.0642,0.204,0.0798,0.6609999999999999,123.834,0.0
0.7340000000000001,0.326,5.0,-12.144,0.0,0.0425,0.745,0.748,0.115,0.72,94.12299999999999,0.0
0.368,0.574,0.0,-10.885,1.0,0.0283,0.00392,0.941,0.593,0.159,151.97,0.0
0.7040000000000001,0.7340000000000001,7.0,-9.863999999999999,1.0,0.1,0.34600000000000003,0.0,0.368,0.919,116.708,0.0
0.509,0.55,0.0,-12.342,0.0,0.0362,0.43,0.838,0.10300000000000001,0.0598,133.921,0.0
0.225,0.483,2.0,-9.801,0.0,0.0307,0.174,0.813,0.12300000000000001,0.579,92.81299999999999,0.0
0.544,0.675,10.0,-7.407,1.0,0.0339,0.113,0.499,0.0764,0.5379999999999999,99.723,0.0
0.405,0.15,3.0,-12.58,1.0,0.0331,0.963,5.47e-05,0.0951,0.158,138.05100000000002,0.0
0.569,0.42700000000000005,11.0,-15.765,1.0,0.0409,0.37200000000000005,0.885,0.0884,0.0678,70.73899999999999,0.0
0.516,0.524,4.0,-5.4270000000000005,0.0,0.0407,0.147,0.0,0.466,0.409,178.56900000000002,0.0
0.39799999999999996,0.434,3.0,-10.017000000000001,1.0,0.0317,0.124,0.41,0.127,0.308,132.362,0.0
0.361,0.628,9.0,-12.225999999999999,1.0,0.0547,2.32e-06,0.9159999999999999,0.113,0.201,127.537,0.0
0.556,0.326,5.0,-15.356,1.0,0.0335,0.515,0.000121,0.0975,0.795,99.083,0.0
0.8079999999999999,0.753,11.0,-7.862,0.0,0.0457,0.0131,0.0304,0.0731,0.938,94.213,0.0
0.59,0.601,1.0,-5.149,1.0,0.268,0.0143,0.0,0.0977,0.0412,91.79799999999999,0.0
0.389,0.9470000000000001,11.0,-10.155,1.0,0.0549,0.0147,0.000337,0.15,0.93,180.99599999999998,0.0
0.6459999999999999,0.266,0.0,-18.54,1.0,0.925,0.802,0.0,0.306,0.578,131.388,0.0
0.6940000000000001,0.8759999999999999,1.0,-5.255,1.0,0.0428,0.317,0.0956,0.14300000000000002,0.865,107.535,0.0
0.342,0.423,11.0,-7.289,0.0,0.0288,0.55,4.54e-05,0.48,0.369,125.60799999999999,0.0
0.6629999999999999,0.204,6.0,-9.921,0.0,0.0358,0.805,1.42e-05,0.0717,0.52,95.963,0.0
0.519,0.449,8.0,-8.579,1.0,0.0278,0.6890000000000001,0.0,0.0842,0.556,158.668,0.0
0.672,0.8320000000000001,11.0,-2.388,0.0,0.342,0.342,0.00042800000000000005,0.242,0.5489999999999999,117.29799999999999,0.0
0.48100000000000004,0.9670000000000001,7.0,-1.9069999999999998,0.0,0.0726,0.00137,0.382,0.08,0.11900000000000001,174.03,0.0
0.81,0.626,6.0,-10.357999999999999,0.0,0.126,0.0112,0.0023,0.32899999999999996,0.8640000000000001,114.295,0.0
